Estacao;Data;Tx;Tn;Tmed;UR;Prec;Evap;Eto;Insolação;Velocidade do Vento Media
83648;11/10/2013;27,3;18,3;22,56;73,5;0,1;2,9;;9,2;1,0
83648;12/10/2013;27,3;18,5;22,88;68,75;7,3;3,9;;8,0;1666667,0
83648;13/10/2013;25,9;19,5;22,18;81,25;2,1;3,7;;3,2;1333333,0
83648;14/10/2013;24,9;19,7;22,48;74,25;1,9;2,3;;1,4;3,0
83648;15/10/2013;29,3;21,4;24,7;70,5;0,2;3,7;;8,7;2666667,0
83648;16/10/2013;29,2;21,8;24,84;74,25;0,0;5,2;;5,4;2,0
83648;17/10/2013;27,9;22,6;24,7;78,25;0,1;4,1;;1,8;3333333,0
83648;18/10/2013;29,4;23,0;25,8;72,5;0,2;3,7;;1,5;3333333,0
83648;19/10/2013;28,9;23,2;25,34;84,75;0,4;6,1;;2,0;1666667,0
83648;20/10/2013;30,7;22,1;25,7;80,0;2,4;1,7;;6,4;2333333,0
83648;21/10/2013;32,3;22,6;26,74;73,5;0,0;3,1;;6,0;4333333,0
83648;22/10/2013;32,3;24,8;27,3;70,25;0,0;4,3;;9,5;4333333,0
83648;23/10/2013;30,3;23,8;26,22;73,75;0,0;6,9;;10,3;3333333,0
83648;24/10/2013;29,4;22,4;25,32;70,0;0,0;5,3;;9,7;3,0
83648;25/10/2013;31,9;22,6;25,98;73,75;0,0;4,9;;10,0;2,0
83648;26/10/2013;30,4;22,7;25,36;72,75;1,1;3,8;;9,3;2,0
83648;27/10/2013;34,5;21,8;27,18;62,25;0,0;4,8;;10,2;3666667,0
83648;28/10/2013;26,4;22,2;23,5;70,0;0,0;5,8;;0,7;2666667,0
83648;29/10/2013;24,2;19,5;21,74;70,0;0,0;6,0;;0,3;2,0
83648;30/10/2013;25,3;20,1;22,88;75,75;0,0;4,0;;0,0;1,0
83648;31/10/2013;23,6;19,7;20,98;94,5;8,2;1,8;;0,0;1666667,0
83648;01/11/2013;26,5;19,5;22,62;74,25;24,9;1,1;;5,8;1333333,0
83648;02/11/2013;26,3;20,1;22,36;77,25;19,4;2,4;;1,3;1333333,0
83648;03/11/2013;27,9;19,1;23,74;72,5;1,7;2,2;;10,5;1,0
83648;04/11/2013;29,3;20,1;24,56;65,75;0,0;3,2;;10,5;3666667,0
83648;05/11/2013;31,0;23,4;26,02;79,0;0,0;6,7;;7,7;2333333,0
83648;06/11/2013;26,3;21,2;23,38;81,5;44,4;2,9;;2,7;1666667,0
83648;07/11/2013;25,3;21,1;22,5;90,75;0,0;3,0;;0,0;1666667,0
83648;08/11/2013;23,4;21,1;22,1;92,0;8,6;0,6;;0,0;1,0
83648;09/11/2013;27,4;20,8;24,06;85,0;11,2;1,4;;4,2;1,0
83648;10/11/2013;29,7;21,8;26,02;80,0;0,0;1,8;;8,6;1333333,0
83648;11/11/2013;32,9;24,0;27,38;67,75;0,0;2,9;;10,6;3333333,0
83648;12/11/2013;34,7;23,4;28,22;69,5;0,0;6,8;;10,6;4333333,0
83648;13/11/2013;26,9;23,2;24,62;74,25;0,0;7,0;;1,5;5333333,0
83648;14/11/2013;26,4;21,8;23,56;76,5;0,2;3,4;;0,9;3,0
83648;15/11/2013;25,7;20,5;22,92;91,0;3,8;3,7;;0,5;1,0
83648;16/11/2013;29,3;21,4;25,04;80,25;5,3;0,9;;8,6;2333333,0
83648;17/11/2013;32,0;22,8;26,78;71,0;0,0;4,0;;9,1;2666667,0
83648;18/11/2013;28,7;22,6;25,28;80,25;2,0;3,6;;1,8;1,0
83648;19/11/2013;29,9;23,1;26,32;72,0;0,4;3,6;;10,3;2666667,0
83648;20/11/2013;29,9;23,4;25,82;70,75;0,0;3,8;;10,0;2333333,0
83648;21/11/2013;30,9;22,2;26,06;64,75;0,0;5,2;;11,0;3,0
83648;22/11/2013;32,4;22,8;27,16;66,25;0,0;7,1;;10,2;1666667,0
83648;23/11/2013;30,0;23,4;25,96;82,5;0,2;5,1;;5,1;1666667,0
83648;24/11/2013;29,3;23,2;25,58;80,5;0,5;2,6;;3,7;1,0
83648;25/11/2013;28,4;23,2;25,52;86,75;0,2;2,6;;1,8;1,0
83648;26/11/2013;24,7;20,5;21,84;92,75;149,6;0,7;;0,0;1666667,0
83648;27/11/2013;27,7;20,1;23,32;87,0;65,1;1,6;;0,8;0,166667
83648;28/11/2013;28,9;21,6;24,82;83,0;6,4;2,9;;3,4;2333333,0
83648;29/11/2013;29,4;22,4;25,76;82,25;5,0;2,4;;3,9;2,0
83648;30/11/2013;29,3;24,6;26,26;82,0;2,2;2,1;;0,4;2333333,0
83648;01/12/2013;32,3;24,3;27,36;72,25;0,2;4,6;;6,4;2333333,0
83648;02/12/2013;32,3;25,1;27,44;70,25;0,0;4,4;;7,6;2666667,0
83648;03/12/2013;33,9;24,7;28,68;71,25;0,0;6,6;;8,1;2333333,0
83648;04/12/2013;31,3;24,6;27,16;76,5;0,8;4,6;;7,4;1333333,0
83648;05/12/2013;35,0;24,4;28,76;75,0;0,0;3,4;;7,6;3,0
83648;06/12/2013;31,3;23,4;26,1;80,5;3,2;4,5;;2,3;1,0
83648;07/12/2013;28,7;23,9;25,86;82,25;0,3;2,2;;1,2;1,0
83648;08/12/2013;28,3;23,8;25,74;88,0;0,2;1,4;;0,0;0,666667
83648;09/12/2013;31,3;23,0;26,6;77,25;29,6;1,8;;9,3;3,0
83648;10/12/2013;35,0;24,4;28,34;70,25;0,0;5,2;;8,9;4,0
83648;11/12/2013;30,5;23,4;25,98;86,0;13,3;6,8;;1,9;1333333,0
83648;12/12/2013;26,3;22,4;23,46;95,5;101,8;1,3;;0,0;1666667,0
83648;13/12/2013;26,4;22,0;23,66;86,0;33,0;1,3;;0,0;1666667,0
83648;14/12/2013;27,7;21,8;23,74;86,25;3,2;1,1;;0,6;1666667,0
83648;15/12/2013;27,5;22,2;24,5;89,5;9,2;2,1;;0,3;1,0
83648;16/12/2013;30,3;23,2;25,62;87,0;0,2;0,9;;5,1;2333333,0
83648;17/12/2013;23,9;22,0;22,7;93,75;43,8;2,0;;0,0;1333333,0
83648;18/12/2013;23,9;20,3;21,6;96,5;54,0;0,3;;0,0;1,0
83648;19/12/2013;28,4;20,0;23,48;92,0;109,0;0,6;;1,9;1,0
83648;20/12/2013;28,5;22,2;25,1;92,25;48,4;0,5;;2,5;1,0
83648;21/12/2013;24,8;22,0;23,04;93,0;37,9;1,4;;0,0;2,0
83648;22/12/2013;27,0;22,2;23,48;95,5;51,7;0,8;;0,0;2666667,0
83648;23/12/2013;29,0;22,0;24,92;86,75;126,9;2,0;;0,5;3,0
83648;24/12/2013;28,7;23,4;25,26;89,75;35,8;1,6;;0,0;1333333,0
83648;25/12/2013;29,4;23,6;25,76;93,0;0,9;0,8;;2,2;0,666667
83648;26/12/2013;29,3;23,8;26,18;87,5;2,6;0,3;;1,0;1,0
83648;27/12/2013;31,9;23,0;27,06;74,25;0,0;3,6;;10,7;3666667,0
83648;28/12/2013;31,9;23,2;27,22;75,25;0,0;4,9;;9,2;3666667,0
83648;29/12/2013;32,9;24,5;27,92;76,75;0,0;5,0;;9,0;2333333,0
83648;30/12/2013;32,0;24,4;27,56;72,0;7,9;5,3;;9,9;4,0
83648;31/12/2013;32,9;24,8;27,94;71,75;0,0;5,3;;10,1;3333333,0
83648;01/01/2014;29,9;24,6;27,46;;0,0;6,1;;10,3;3,0
83648;02/01/2014;32,9;24,4;27,7;;0,0;6,9;;10,4;4,5
83648;03/01/2014;33,3;24,4;27,58;;0,0;6,3;;10,7;5,0
83648;04/01/2014;33,5;24,4;27,58;;0,0;7,0;;10,4;5,5
83648;05/01/2014;31,7;24,6;27,22;;0,0;6,5;;10,4;1,5
83648;06/01/2014;31,7;23,6;26,86;;0,0;5,3;;10,1;1,0
83648;07/01/2014;31,7;22,8;26,66;;0,0;3,9;;9,8;1,0
83648;08/01/2014;30,8;23,6;26,8;;0,0;4,0;;4,1;1,0
83648;09/01/2014;29,9;24,4;26,38;;13,6;2,2;;4,3;1,0
83648;10/01/2014;29,3;23,6;26,18;;2,6;2,0;;5,8;1,0
83648;11/01/2014;32,3;23,6;27,26;;4,2;2,8;;10,7;1,0
83648;12/01/2014;31,5;24,6;27,34;;0,3;4,0;;7,7;1,0
83648;13/01/2014;31,3;24,4;27,42;;0,0;4,3;;10,0;1,5
83648;14/01/2014;30,9;24,4;27,06;;0,0;6,1;;9,9;2,5
83648;15/01/2014;32,3;24,6;27,54;;0,0;3,2;;10,9;3,0
83648;16/01/2014;33,5;24,4;27,78;;0,0;5,9;;10,7;5,5
83648;17/01/2014;32,5;25,0;27,78;;0,0;7,3;;8,4;2,0
83648;18/01/2014;30,9;23,6;25,78;;0,0;6,2;;0,4;1,5
83648;19/01/2014;29,5;22,8;25,1;;30,0;2,0;;1,1;1,0
83648;20/01/2014;31,3;23,4;26,82;;0,0;3,2;;8,1;1,0
83648;21/01/2014;29,5;24,6;26,66;;0,0;3,6;;0,2;1,5
83648;22/01/2014;32,5;25,4;27,98;;0,0;3,5;;6,8;2,5
83648;23/01/2014;32,3;25,0;27,94;;0,0;4,5;;10,6;2,0
83648;24/01/2014;31,7;25,3;27,72;;0,0;5,2;;10,8;1,5
83648;25/01/2014;32,4;24,4;27,68;;0,0;4,1;;10,6;2,5
83648;26/01/2014;32,3;25,6;28,06;;0,0;6,6;;10,2;3,0
83648;27/01/2014;32,3;25,1;27,92;;0,0;4,8;;10,5;1,5
83648;28/01/2014;31,9;24,8;27,76;;0,0;4,4;;10,6;1,5
83648;29/01/2014;32,5;24,6;28,26;;0,4;4,3;;10,4;1,0
83648;30/01/2014;32,9;24,8;28,22;;0,0;2,1;;9,7;1,0
83648;31/01/2014;33,0;23,6;28,06;72,25;0,0;6,2;;10,2;0,333333
83648;01/02/2014;33,3;25,4;28,66;69,75;0,0;3,8;;10,5;1666667,0
83648;02/02/2014;34,0;25,1;29,06;68,0;0,0;5,2;;10,7;1,0
83648;03/02/2014;33,7;25,5;28,76;71,5;0,0;4,9;;10,1;1333333,0
83648;04/02/2014;33,3;24,8;28,52;72,0;0,0;4,5;;9,7;1333333,0
83648;05/02/2014;32,9;24,6;28,1;70,75;0,8;4,0;;9,3;1,0
83648;06/02/2014;33,5;24,3;28,52;68,75;2,2;4,5;;10,4;0,666667
83648;07/02/2014;32,3;25,1;27,36;73,75;1,8;4,1;;9,2;1,0
83648;08/02/2014;32,9;25,0;28,02;69,25;0,0;4,8;;10,4;1333333,0
83648;09/02/2014;32,9;25,0;28,06;71,75;0,0;5,0;;9,8;2333333,0
83648;10/02/2014;32,9;24,8;28,32;70,25;0,0;5,5;;10,2;1666667,0
83648;11/02/2014;33,7;25,4;28,34;67,75;0,0;4,2;;9,6;1333333,0
83648;12/02/2014;33,5;24,8;28,38;70,0;0,8;5,5;;10,3;1666667,0
83648;13/02/2014;32,9;24,8;28,1;67,25;0,0;4,7;;10,2;2333333,0
83648;14/02/2014;33,4;26,0;28,44;67,0;0,0;7,5;;7,2;2666667,0
83648;15/02/2014;34,3;25,6;28,58;66,5;0,0;6,5;;10,0;2666667,0
83648;16/02/2014;33,2;24,6;28,3;69,5;0,0;5,9;;9,3;2,0
83648;17/02/2014;32,7;24,6;27,38;81,0;0,0;3,9;;5,2;1,0
83648;18/02/2014;27,1;22,6;24,36;85,0;16,5;2,6;;0,7;2,0
83648;19/02/2014;27,7;22,2;24,94;83,5;10,2;1,5;;3,4;1666667,0
83648;20/02/2014;31,5;22,4;26,86;70,25;0,4;2,6;;10,6;1333333,0
83648;21/02/2014;31,9;23,6;26,82;69,25;0,0;4,2;;8,7;2,0
83648;22/02/2014;32,2;23,9;27,84;73,25;0,5;5,0;;8,1;1333333,0
83648;23/02/2014;31,9;24,4;27,72;76,75;2,4;2,6;;9,2;1333333,0
83648;24/02/2014;31,9;24,4;27,26;74,75;4,0;4,0;;9,8;2333333,0
83648;25/02/2014;32,9;23,8;27,78;71,75;0,7;4,3;;7,7;1333333,0
83648;26/02/2014;32,3;24,6;27,82;72,25;0,8;4,3;;9,2;2,0
83648;27/02/2014;33,3;24,4;27,9;67,25;0,0;4,2;;10,1;3,0
83648;28/02/2014;34,5;25,5;28,44;70,25;0,0;8,4;;10,3;3666667,0
83648;01/03/2014;33,3;25,4;28,14;;0,0;7,4;;10,3;4,0
83648;02/03/2014;35,3;24,8;28,5;67,25;0,3;6,8;;9,2;3,0
83648;03/03/2014;31,9;23,9;26,86;76,0;3,6;0,5;;9,0;0,666667
83648;04/03/2014;30,9;23,4;26,48;78,0;6,7;2,8;;6,8;1,0
83648;05/03/2014;31,3;23,3;27,12;;3,9;2,7;;8,9;1,0
83648;06/03/2014;32,3;24,4;27,62;;0,0;4,0;;6,8;1,5
83648;07/03/2014;32,5;25,4;27,88;;0,0;5,5;;4,2;2,5
83648;08/03/2014;32,7;25,6;28,12;;0,0;6,9;;9,4;2,5
83648;09/03/2014;31,9;25,4;27,68;;0,0;7,1;;4,5;2,5
83648;10/03/2014;32,7;25,8;28,14;;0,0;5,3;;9,1;2,0
83648;11/03/2014;32,3;24,8;27,8;;0,0;5,5;;9,6;1,5
83648;12/03/2014;32,7;24,8;28,06;;0,0;5,0;;8,2;1,0
83648;13/03/2014;32,7;24,6;27,9;;3,8;3,2;;8,8;1,0
83648;14/03/2014;32,9;24,3;27,54;;0,0;3,0;;5,7;1,5
83648;15/03/2014;32,5;24,5;28,08;;0,0;4,1;;9,8;1,5
83648;16/03/2014;32,0;24,6;27,8;;0,0;5,4;;9,2;1,0
83648;17/03/2014;32,3;24,4;27,82;;0,0;4,8;;9,9;1,0
83648;18/03/2014;32,1;24,3;27,62;;0,0;5,2;;7,4;1,5
83648;19/03/2014;32,8;25,0;27,6;;0,0;5,4;;9,9;2,0
83648;20/03/2014;34,5;24,3;28,24;;0,0;5,9;;9,9;4,0
83648;21/03/2014;34,5;26,0;28,66;;0,0;6,1;;9,5;4,0
83648;22/03/2014;34,7;25,8;28,92;;0,0;5,6;;7,5;1,5
83648;23/03/2014;27,5;24,0;25,04;;7,4;1,8;;0,0;1,5
83648;24/03/2014;28,3;21,9;24,28;;20,1;4,7;;0,5;1,5
83648;25/03/2014;29,5;22,4;25,3;78,5;0,0;4,1;;9,2;3333333,0
83648;26/03/2014;27,3;22,4;24,5;83,0;18,6;3,0;;0,7;1666667,0
83648;27/03/2014;30,0;23,6;25,32;82,5;0,0;2,1;;4,7;2666667,0
83648;28/03/2014;29,3;23,0;25,42;83,75;1,3;2,8;;4,7;1,0
83648;29/03/2014;28,9;22,8;26,14;82,5;22,9;1,2;;6,9;1,0
83648;30/03/2014;31,8;23,1;27,26;74,75;0,1;2,5;;8,3;1333333,0
83648;31/03/2014;30,9;24,8;27,14;79,75;2,2;2,4;;4,6;1,0
83648;01/04/2014;31,7;24,3;27,14;76,5;1,4;2,3;;6,1;1333333,0
83648;02/04/2014;32,3;24,6;27,9;73,0;0,1;3,3;;8,1;2333333,0
83648;03/04/2014;32,0;25,1;27,5;77,75;0,0;4,0;;6,0;1333333,0
83648;04/04/2014;28,7;23,2;25,34;86,0;8,4;5,8;;5,8;1,0
83648;05/04/2014;28,7;23,2;25,34;81,25;42,8;2,1;;6,6;1333333,0
83648;06/04/2014;29,9;22,6;25,78;71,75;0,0;2,8;;9,1;1666667,0
83648;07/04/2014;31,3;21,4;25,98;75,75;0,0;3,3;;9,3;1,0
83648;08/04/2014;31,9;22,4;26,7;69,5;0,0;2,9;;9,3;1333333,0
83648;09/04/2014;32,5;24,4;27,52;74,25;0,0;4,0;;8,4;1333333,0
83648;10/04/2014;32,7;24,6;28,06;70,75;0,0;4,5;;8,2;2333333,0
83648;11/04/2014;31,1;24,5;27,4;72,25;0,0;4,2;;9,0;1,0
83648;12/04/2014;30,9;24,6;27,02;73,25;0,2;3,3;;6,0;2,0
83648;13/04/2014;31,5;23,6;27,32;72,5;0,0;5,2;;6,8;1666667,0
83648;14/04/2014;32,5;24,6;27,62;74,0;0,0;4,0;;8,4;1333333,0
83648;15/04/2014;29,5;23,4;25,9;84,0;8,6;3,6;;7,4;1,0
83648;16/04/2014;28,3;23,4;25,18;78,0;0,0;1,6;;0,1;4,0
83648;17/04/2014;30,5;23,6;26,26;74,75;0,0;3,7;;5,7;2,0
83648;18/04/2014;30,5;23,4;26,26;75,75;0,0;2,9;;6,4;1333333,0
83648;19/04/2014;32,7;23,6;27,9;74,0;0,0;3,4;;8,0;0,666667
83648;20/04/2014;33,6;25,4;28,4;70,75;0,0;3,6;;8,0;2,0
83648;21/04/2014;29,1;25,2;26,26;80,75;0,0;4,8;;5,3;1,0
83648;22/04/2014;32,3;24,6;27,14;76,5;0,0;2,4;;7,8;1333333,0
83648;23/04/2014;34,1;24,3;28,1;69,5;0,0;3,8;;9,1;1666667,0
83648;24/04/2014;28,9;22,4;24,66;86,25;0,0;4,3;;3,0;1,0
83648;25/04/2014;27,2;22,2;23,88;70,5;31,0;3,1;;4,6;3333333,0
83648;26/04/2014;27,7;21,2;23,82;67,75;0,0;4,2;;9,4;2,0
83648;27/04/2014;27,3;20,0;23,26;71,5;0,0;5,4;;6,7;2,0
83648;28/04/2014;26,3;19,3;22,04;62,5;1,8;3,8;;8,4;3333333,0
83648;29/04/2014;27,4;19,3;22,54;66,25;0,0;6,2;;6,3;2,0
83648;30/04/2014;27,9;19,3;22,56;74,75;1,2;3,6;;3,8;1,0
83648;01/05/2014;28,4;20,1;23,94;63,5;0,0;3,5;;2,0;1,0
83648;02/05/2014;30,9;20,5;24,24;66,0;0,0;6,6;;9,4;2,0
83648;03/05/2014;29,1;19,1;23,96;74,25;0,0;3,2;;4,8;1333333,0
83648;04/05/2014;29,9;20,7;24,76;78,5;0,0;1,9;;5,3;1,0
83648;05/05/2014;31,1;22,3;25,86;74,0;0,0;2,7;;9,3;1333333,0
83648;06/05/2014;31,3;22,6;26,1;73,5;0,0;4,2;;9,0;1666667,0
83648;07/05/2014;31,4;22,6;26,2;75,75;0,0;4,8;;9,3;2666667,0
83648;08/05/2014;31,9;23,2;26,42;63,25;0,0;3,9;;7,8;2,0
83648;09/05/2014;32,7;22,6;26,1;76,75;0,0;6,9;;7,2;1333333,0
83648;10/05/2014;27,5;22,2;23,66;70,25;0,3;3,1;;5,0;3,0
83648;11/05/2014;23,8;20,5;21,62;71,5;0,0;4,5;;1,3;1333333,0
83648;12/05/2014;26,7;18,5;21,56;72,5;2,4;2,5;;7,5;2666667,0
83648;13/05/2014;27,0;20,3;23,34;77,5;0,0;3,0;;2,2;1,0
83648;14/05/2014;29,3;19,3;24,02;80,0;0,0;4,0;;8,8;1,0
83648;15/05/2014;29,4;20,0;24,18;80,75;0,0;2,2;;8,9;0,666667
83648;16/05/2014;29,7;19,8;24,42;75,75;0,0;1,9;;8,8;0,666667
83648;17/05/2014;28,8;20,8;24,36;76,0;0,0;2,7;;8,0;1333333,0
83648;18/05/2014;28,5;22,2;24,5;81,0;0,5;2,8;;0,9;1,0
83648;19/05/2014;30,5;20,6;24,9;73,25;0,0;2,6;;8,7;0,666667
83648;20/05/2014;28,9;21,4;24,7;78,0;0,0;3,2;;8,6;1,0
83648;21/05/2014;30,5;22,1;25,28;73,5;0,0;2,6;;8,6;1666667,0
83648;22/05/2014;31,5;22,6;25,98;72,5;0,0;3,9;;7,8;1666667,0
83648;23/05/2014;32,7;23,8;26,9;72,75;0,0;5,9;;8,1;1,0
83648;24/05/2014;28,9;22,2;24,26;85,0;0,0;3,3;;3,3;2333333,0
83648;25/05/2014;26,3;21,9;23,52;82,5;0,0;2,8;;0,1;0,0
83648;26/05/2014;29,3;22,4;25,14;79,25;0,0;1,5;;3,0;2333333,0
83648;27/05/2014;27,9;23,3;24,56;83,75;0,0;4,2;;2,9;1666667,0
83648;28/05/2014;27,8;21,6;23,68;83,25;0,0;2,7;;1,5;2,0
83648;29/05/2014;26,3;21,2;23,16;79,25;0,6;2,3;;4,8;2666667,0
83648;30/05/2014;26,3;20,4;22,78;72,5;1,2;3,5;;2,5;4,0
83648;31/05/2014;27,5;19,5;22,86;78,25;0,0;4,2;;8,7;1333333,0
83648;01/06/2014;29,5;19,5;23,92;75,0;0,0;3,7;;9,0;1,0
83648;02/06/2014;29,5;21,1;24,52;73,25;0,0;2,6;;3,5;1,0
83648;03/06/2014;27,7;20,9;23,18;77,75;0,0;3,8;;5,9;1666667,0
83648;04/06/2014;26,9;21,2;23,22;80,0;0,0;2,9;;4,6;1,0
83648;05/06/2014;31,9;20,5;25,16;68,0;0,0;2,2;;8,8;2,0
83648;06/06/2014;32,0;22,0;25,84;68,25;0,0;6,4;;7,8;3,0
83648;07/06/2014;29,3;23,4;25,3;73,75;0,0;6,4;;8,2;3,0
83648;08/06/2014;29,3;21,1;24,84;71,5;0,0;5,5;;6,4;2,0
83648;09/06/2014;30,9;22,9;25,96;70,25;0,0;4,2;;8,9;1333333,0
83648;10/06/2014;27,4;22,6;24,34;83,0;0,4;4,7;;6,6;1,0
83648;11/06/2014;28,9;21,4;24,38;78,0;0,7;2,3;;6,5;0,666667
83648;12/06/2014;27,9;21,9;24,28;76,5;4,4;1,8;;2,7;1,0
83648;13/06/2014;23,6;21,2;22,68;88,5;8,0;2,4;;0,0;1,0
83648;14/06/2014;28,7;21,1;24,1;77,75;8,1;1,6;;7,3;1,0
83648;15/06/2014;28,9;19,5;23,6;77,75;0,0;1,7;;9,0;1,0
83648;16/06/2014;27,3;20,5;23,38;79,25;0,0;2,8;;7,0;1,0
83648;17/06/2014;29,3;19,3;23,88;77,75;0,0;2,6;;9,1;1,0
83648;18/06/2014;29,7;21,4;24,62;75,5;0,0;3,7;;4,3;1666667,0
83648;19/06/2014;25,3;21,4;22,54;76,5;0,0;3,2;;1,4;2666667,0
83648;20/06/2014;21,9;19,0;20,34;90,75;0,9;3,4;;0,2;1666667,0
83648;21/06/2014;25,3;19,1;21,8;87,75;17,6;3,5;;3,4;1,0
83648;22/06/2014;25,0;19,3;20,94;89,5;7,3;1,8;;1,0;1,0
83648;23/06/2014;26,8;18,7;21,7;76,25;1,0;0,7;;6,0;1,0
83648;24/06/2014;27,0;18,5;21,9;81,75;0,0;3,0;;6,6;1333333,0
83648;25/06/2014;27,9;19,3;23,06;76,0;0,0;3,1;;8,5;1666667,0
83648;26/06/2014;28,5;19,7;23,48;74,5;0,0;3,2;;8,8;1,0
83648;27/06/2014;29,5;20,7;24,28;74,5;0,0;4,1;;8,9;1333333,0
83648;28/06/2014;29,3;21,2;24,94;78,25;0,0;4,8;;8,1;2,0
83648;29/06/2014;27,7;22,4;24,26;83,5;0,0;2,4;;0,9;1666667,0
83648;30/06/2014;29,1;21,6;24,26;75,25;2,8;3,2;;8,6;2666667,0
83648;01/07/2014;31,0;21,4;25,24;78,75;0,0;4,2;;9,0;2333333,0
83648;02/07/2014;28,5;20,8;24,2;81,75;0,0;3,7;;8,5;1,0
83648;03/07/2014;28,3;22,2;24,54;82,25;0,0;1,4;;7,1;1,0
83648;04/07/2014;29,4;20,7;24,22;76,75;0,0;2,7;;8,8;1333333,0
83648;05/07/2014;26,9;21,4;23,5;74,5;0,0;3,3;;4,3;1,0
83648;06/07/2014;27,1;20,2;22,7;90,25;1,6;2,6;;3,4;1,0
83648;07/07/2014;27,5;20,5;22,64;89,75;17,2;0,9;;3,2;1333333,0
83648;08/07/2014;25,3;20,2;22,4;87,5;19,5;1,3;;0,6;1,0
83648;09/07/2014;26,5;20,1;22,96;82,75;5,8;0,9;;4,9;1,0
83648;10/07/2014;27,7;19,8;23,3;78,25;0,0;2,1;;8,3;1333333,0
83648;11/07/2014;25,9;20,0;22,18;80,75;0,0;2,0;;6,0;1666667,0
83648;12/07/2014;26,9;18,7;22,0;76,25;0,0;3,2;;5,9;2333333,0
83648;13/07/2014;24,8;19,1;21,22;78,5;4,2;2,3;;6,9;1,0
83648;14/07/2014;24,4;18,0;20,18;79,75;3,0;2,9;;7,0;1333333,0
83648;15/07/2014;22,1;17,3;19,56;86,5;11,2;1,9;;0,2;1,0
83648;16/07/2014;26,6;17,9;22,5;80,25;3,6;1,2;;6,9;1333333,0
83648;17/07/2014;22,4;20,0;20,6;93,5;2,0;1,6;;0,0;1,0
83648;18/07/2014;29,5;20,1;24,2;69,75;6,0;1,3;;8,7;2666667,0
83648;19/07/2014;24,2;20,2;21,48;79,0;0,0;5,1;;1,2;4,0
83648;20/07/2014;23,9;19,1;21,08;73,75;0,0;3,3;;4,7;1666667,0
83648;21/07/2014;25,9;18,1;21,36;77,5;0,0;2,6;;5,7;1,0
83648;22/07/2014;26,9;17,5;22,04;71,25;0,0;2,5;;8,5;1333333,0
83648;23/07/2014;26,2;19,7;22,32;72,75;0,2;3,0;;1,6;1,0
83648;24/07/2014;26,9;20,3;23,24;76,75;0,0;3,8;;5,8;2666667,0
83648;25/07/2014;29,4;22,4;25,16;73,75;0,0;4,5;;3,0;2666667,0
83648;26/07/2014;24,4;20,0;21,48;83,25;0,8;3,6;;0,0;1333333,0
83648;27/07/2014;24,6;19,5;20,9;90,25;12,1;1,2;;0,0;1,0
83648;28/07/2014;25,9;19,2;21,5;88,75;0,0;1,6;;3,0;2,0
83648;29/07/2014;20,8;18,3;19,34;87,75;10,3;1,3;;0,0;3,0
83648;30/07/2014;22,2;17,3;19,08;83,25;7,4;2,0;;2,5;1,0
83648;31/07/2014;24,6;17,3;20,38;83,25;2,4;1,1;;2,2;1333333,0
83648;01/08/2014;27,0;18,0;22,08;69,25;0,0;2,2;;8,5;1333333,0
83648;02/08/2014;28,7;19,3;23,04;75,25;0,0;4,0;;7,9;1,0
83648;03/08/2014;29,9;19,3;24,0;77,0;0,0;3,9;;9,2;1333333,0
83648;04/08/2014;31,0;20,5;24,66;77,25;0,0;3,1;;8,7;1666667,0
83648;05/08/2014;25,7;20,0;22,34;68,5;0,0;3,9;;6,1;7333333,0
83648;06/08/2014;24,4;17,7;20,62;60,5;0,0;4,9;;6,8;4666667,0
83648;07/08/2014;26,7;17,3;21,32;67,25;0,0;3,7;;9,4;1333333,0
83648;08/08/2014;28,5;17,5;21,88;65,0;0,0;4,1;;9,4;1333333,0
83648;09/08/2014;27,5;18,3;22,26;73,75;0,0;4,7;;9,2;1,0
83648;10/08/2014;26,3;19,3;22,32;72,25;0,0;2,2;;5,9;1,0
83648;11/08/2014;27,8;18,3;22,9;72,0;0,0;4,1;;9,2;1666667,0
83648;12/08/2014;29,9;20,3;24,0;69,25;0,0;3,9;;9,6;2666667,0
83648;13/08/2014;30,9;21,2;24,3;68,75;0,0;6,0;;9,5;3666667,0
83648;14/08/2014;22,8;18,1;19,58;84,25;5,2;4,5;;1,3;5666667,0
83648;15/08/2014;22,4;17,8;20,56;88,25;1,8;3,0;;0,7;2,0
83648;16/08/2014;23,2;19,5;21,18;90,0;7,1;1,1;;0,0;2,0
83648;17/08/2014;25,3;19,9;21,44;93,25;23,2;1,9;;0,8;1333333,0
83648;18/08/2014;26,9;19,8;22,22;85,25;21,7;0,4;;5,9;2,0
83648;19/08/2014;28,0;18,3;22,3;83,5;1,6;1,9;;6,7;1333333,0
83648;20/08/2014;26,4;18,7;22,22;81,5;0,0;2,4;;8,8;1333333,0
83648;21/08/2014;27,4;19,0;23,0;76,75;0,0;2,3;;8,7;1,0
83648;22/08/2014;30,3;19,8;23,74;74,25;0,0;2,7;;9,4;2,0
83648;23/08/2014;30,3;20,0;23,94;74,5;0,0;5,0;;9,2;1333333,0
83648;24/08/2014;28,7;19,7;23,24;62,25;0,0;3,6;;9,3;2,0
83648;25/08/2014;29,7;19,7;23,76;63,75;0,0;6,6;;9,3;5,0
83648;26/08/2014;30,9;21,6;24,9;68,0;0,0;8,4;;9,2;4333333,0
83648;27/08/2014;31,3;20,6;24,7;74,5;0,0;6,4;;8,6;2,0
